trigram	frequency
your hands to	3
in a foreign	3
should come home	3
let him get	3
brought out a	3
a very serious	3
glaucus son of	3
it of its	3
will i do	3
forced his way	3
or he will	3
shouted out to	3
told her maids	3
find you in	3
ships and will	3
a burnt sacrifice	3
the mountains of	3
drive their chariots	3
to this house	3
in your mind	3
from the mouth	3
do not tell	3
and again faced	3
was the finest	3
once to the	3
can not do	3
kept pouring on	3
his mouth and	3
great wall of	3
there are some	3
scoured the plain	3
day long the	3
wand with which	3
by the gods	3
do your very	3
each from his	3
washed their hands	3
that heaven may	3
this quarrel has	3
rest and enjoyed	3
should be the	3
he will take	3
caught him up	3
to you the	3
a great and	3
enormous piece of	3
the fierce winds	3
called the gods	3
whereon the spear	3
nor yet bring	3
the crowd of	3
reach your home	3
aloud as she	3
raised a great	3
he was thinking	3
to one side	3
then ulysses answered	3
up into smaller	3
war and battle	3
to the part	3
great deal of	3
glorious in power	3
who persist in	3
the people gathered	3
the door and	3
hard of belief	3
being alive and	3
and carried off	3
arrow from his	3
i can hear	3
the river satnioeis	3
he is close	3
and are so	3
precincts of the	3
time did he	3
to king echetus	3
to hear what	3
are you so	3
others of the	3
will be well	3
the danaans in	3
to sea and	3
body of men	3
given me by	3
up the body	3
telemachus and the	3
on this i	3
was it that	3
are not to	3
no man would	3
began to cry	3
ever did you	3
offerings and the	3
many an ox	3
of her dear	3
is very rich	3
look taller and	3
went inside his	3
back with me	3
my dues of	3
my mother and	3
bear to keep	3
do not keep	3
they went their	3
it hard to	3
i told him	3
into a deep	3
i was on	3
him as they	3
and the fair	3
fastens on the	3
the achaean ranks	3
who were fighting	3
my own free	3
on till we	3
if we can	3
after twenty years	3
found him in	3
them take their	3
i was left	3
the whole plain	3
borne in upon	3
body from the	3
in the same	3
priam would then	3
and mightiest of	3
the lap of	3
and princes of	3
where he has	3
the dogs of	3
smiled as he	3
glory to myself	3
eat up everything	3
in the forecourt	3
when the gods	3
during his master	3
of the boeotians	3
will make him	3
time wore on	3
bow and quiver	3
who was as	3
will give us	3
chieftains of the	3
and the country	3
can hold his	3
in among them	3
have been better	3
they went back	3
mad with rage	3
to kill you	3
hit you in	3
our wives and	3
by his chariot	3
away from them	3
and go back	3
if you want	3
of their chariots	3
mind to do	3
you shall fall	3
streams of oceanus	3
with my tears	3
till he was	3
any other god	3
the winds and	3
that the old	3
them and they	3
not be shamefaced	3
head and the	3
lay hands upon	3
mound over his	3
and told them	3
or as some	3
stout and sturdy	3
spread coverlets on	3
from her room	3
can be of	3
killing the suitors	3
mouths of all	3
he has gone	3
on your right	3
about him who	3
take you to	3
singing and dancing	3
by mars and	3
many a good	3
be not then	3
city under a	3
under his shield	3
him from his	3
and eat your	3
got her mast	3
will not marry	3
to bring you	3
my name will	3
knew that he	3
made sure i	3
blank that she	3
the rays of	3
in some mountain	3
i left behind	3
and laid her	3
from any one	3
called on his	3
when a lion	3
themselves to be	3
hector on the	3
sternly at him	3
they drew back	3
all away from	3
ilius with priam	3
him and not	3
to rest and	3
comes near him	3
put the bow	3
are in great	3
struck with awe	3
on the wall	3
do it for	3
for he could	3
they would be	3
of the rock	3
whom the trojans	3
matter how far	3
what will happen	3
the breast by	3
my dear sir	3
set fire to	3
the other danaans	3
achilles as he	3
thongs of leather	3
apollo with his	3
the sceptre of	3
his place among	3
now time for	3
home to ithaca	3
is still at	3
let the rest	3
city of thebes	3
reason of the	3
are a coward	3
of his speech	3
are you taking	3
for him with	3
set out with	3
which the wicked	3
pallas minerva heard	3
arrow at him	3
i turned back	3
had converse with	3
were bringing the	3
as a child	3
thither over the	3
you get home	3
chain of gold	3
to draw it	3
her own hands	3
both in the	3
my house is	3
and with their	3
jove who is	3
the decrees of	3
voice of the	3
no one who	3
the topmost crests	3
killed many of	3
a son of	3
his hand to	3
who are ill	3
him no heed	3
take him to	3
was when ulysses	3
come into the	3
among those that	3
ship of protesilaus	3
the ruin of	3
brought in a	3
at last come	3
whither he might	3
and i heard	3
most glorious in	3
and are the	3
who had killed	3
the men together	3
had given to	3
shall not take	3
she went about	3
for i can	3
miserable old beggar	3
rich nor poor	3
blood from off	3
in fight valiant	3
against a bearing	3
two talents of	3
brave and lion	3
the trojans saw	3
upon their mourning	3
i could be	3
that all who	3
full of sorrow	3
and the shield	3
way off upon	3
and the whole	3
on the goodly	3
was great over	3
praying and sprinkling	3
is going on	3
had been born	3
let him fall	3
the trojans advanced	3
and the high	3
had been used	3
the goddess went	3
was full of	3
as two lions	3
at one time	3
apollo would not	3
it had fallen	3
my old father	3
a goat skin	3
ready for me	3
did not dare	3
us when we	3
way for three	3
stay where he	3
i am suppliant	3
hector at their	3
and after having	3
the cyclops had	3
quit the field	3
and king idomeneus	3
into the river	3
crethon and orsilochus	3
and the man	3
great deeds of	3
city of eetion	3
your fill of	3
hades of the	3
not to me	3
he had set	3
from the north	3
heed to his	3
and tell penelope	3
in all his	3
jove has not	3
instructions to the	3
with their shields	3
the trojan women	3
among the clouds	3
nectar and ambrosia	3
the splendour of	3
set some pieces	3
he set a	3
back to our	3
from left to	3
man who was	3
to take away	3
faced the achaeans	3
had set and	3
as though she	3
me that all	3
the murderer of	3
she had so	3
his arms about	3
the watches of	3
put on our	3
if the gods	3
to go through	3
lies upon the	3
it was there	3
from some other	3
clasped his knees	3
the feast was	3
heifers that have	3
for they will	3
mounted the chariot	3
and drive them	3
o father jove	3
see it with	3
not care about	3
men also call	3
haste to do	3
and cast lots	3
for hector and	3
he seals men	3
send you a	3
and not one	3
a staff as	3
the two winds	3
and wept for	3
which chiron had	3
body to the	3
his sons to	3
way up the	3
down the tables	3
to the stranger	3
i have travelled	3
in everlasting bliss	3
you tell me	3
takes thought for	3
and his children	3
heeded his words	3
offering hecatombs to	3
while i put	3
and then on	3
they sat down	3
they were done	3
full for the	3
was a bard	3
all hellas and	3
and stood by	3
of men in	3
been heir to	3
about the son	3
had made sure	3
and where you	3
it is of	3
they had eaten	3
drove them from	3
not even for	3
yet been on	3
one to another	3
them there came	3
for me on	3
goblet of wine	3
and they fell	3
it be that	3
people in assembly	3
the broad waters	3
he therefore went	3
the field and	3
until the life	3
has done me	3
a time did	3
the wind to	3
did not live	3
they were too	3
spirit of patroclus	3
the plain as	3
have laid upon	3
shod spears at	3
though they are	3
the third day	3
send some of	3
take the life	3
then she took	3
who received it	3
he wept as	3
victory to hector	3
went down to	3
but the swineherd	3
took them from	3
nothing from you	3
you have always	3
we got to	3
in their flight	3
the prize that	3
stripped him of	3
of them was	3
or are they	3
a soaring eagle	3
and sturdy and	3
sweat from off	3
from under their	3
him look taller	3
those who would	3
we cast lots	3
fell upon his	3
excelled all the	3
that achilles has	3
the attack of	3
you may get	3
you have told	3
my heart is	3
kind of people	3
the time is	3
made them all	3
would never have	3
the mules and	3
complain of your	3
the open sea	3
his horses were	3
she was going	3
shall take troy	3
with such force	3
then he called	3
men fighting about	3
they set a	3
the spear was	3
with them were	3
on the forehead	3
could see her	3
and daughters of	3
camped down upon	3
have given me	3
upstairs with her	3
that could be	3
and held a	3
here by the	3
achilles then went	3
take no hold	3
ulysses is indeed	3
of you all	3
used to sleep	3
up his estate	3
where the other	3
we will then	3
when he sacked	3
god had made	3
of ilius and	3
spoke to him	3
his fighting were	3
alive out of	3
much the foremost	3
inasmuch as he	3
able to hold	3
let him send	3
his neck and	3
with warm water	3
the guardian of	3
no man with	3
according to the	3
treated him as	3
threats with which	3
said to menelaus	3
mind from the	3
set upon him	3
against the argives	3
is not yet	3
so that we	3
to keep his	3
let us think	3
over which the	3
and then drawing	3
who are with	3
grasped two redoubtable	3
to follow him	3
it with his	3
the whole country	3
the chest and	3
fight between trojans	3
the domed room	3
me for a	3
and do battle	3
did not escape	3
grasped his spear	3
soon reached the	3
not trouble yourself	3
thence we sailed	3
painful art of	3
had killed him	3
his lyre and	3
did she speak	3
down on to	3
silver and gold	3
which i shall	3
but we are	3
to rob me	3
kin to the	3
between the hosts	3
stuck to the	3
of him as	3
another on the	3
his back and	3
people of the	3
so he made	3
have misconducted themselves	3
hector at the	3
then he sat	3
such gifts as	3
are you here	3
course of time	3
in her heart	3
yourself with your	3
begotten of immortal	3
to mortals and	3
you deemed that	3
sprang forth out	3
the cyprian and	3
iris fleet as	3
eating up your	3
three times did	3
what has happened	3
stayed it not	3
meanwhile ulysses and	3
son to antenor	3
home with my	3
the ears of	3
the boldness of	3
stone floor of	3
overcome by the	3
men in the	3
is close at	3
fighters in close	3
he had turned	3
him to take	3
not see how	3
able to tell	3
full armour to	3
the country and	3
heard this she	3
then addressed them	3
mighty was the	3
you will give	3
from the son	3
let us draw	3
have given you	3
you at once	3
find no utterance	3
eyes behold a	3
and to pylos	3
laid their cloaks	3
none of these	3
held aloof so	3
with a will	3
the other with	3
on the trojan	3
me to come	3
girded his sword	3
my spear and	3
i give you	3
know very well	3
a message to	3
of them by	3
his words and	3
then they made	3
get home quickly	3
as i had	3
or if you	3
a spear which	3
for having saved	3
and was glad	3
city of neleus	3
to return to	3
did not speak	3
he must have	3
come by land	3
during which he	3
a life of	3
one or to	3
also call the	3
stay here in	3
it will go	3
on the back	3
for any one	3
come to harm	3
to no harm	3
to the fair	3
speed over the	3
the stitches again	3
their white sails	3
their own accord	3
two of the	3
so they called	3
running towards him	3
spoke to them	3
is much the	3
the people have	3
or we shall	3
must be a	3
comes back to	3
threw her arms	3
did not see	3
himself up as	3
which minerva had	3
will stand by	3
him with all	3
and be thankful	3
you and the	3
he might not	3
whom you ask	3
waning of moons	3
either side were	3
the lycians and	3
of corn and	3
and now for	3
not yet come	3
of the youngest	3
those of us	3
proved to be	3
them laughed heartily	3
an excellent dinner	3
the clotted gore	3
and driven back	3
but they heard	3
tell your men	3
the shield so	3
eumaeus and philoetius	3
it from his	3
not the achaeans	3
hold them back	3
or he would	3
given him when	3
where they would	3
to hear it	3
who saw it	3
your very utmost	3
among the corpses	3
robe of saffron	3
man of good	3
death of me	3
with their chariot	3
so he sat	3
i know him	3
him to go	3
at home with	3
glorious to behold	3
to fight in	3
me to return	3
the inner gateway	3
and covered him	3
no life left	3
as they are	3
he was like	3
and went into	3
and your people	3
and exhorting them	3
sitting all alone	3
at one end	3
us in the	3
along with her	3
heaven in the	3
and then let	3
the godlike hero	3
this was how	3
other side the	3
not be able	3
high oak tree	3
them just as	3
so did ulysses	3
was like that	3
sweat from their	3
he went about	3
any sense of	3
of atreus then	3
he says that	3
him and cried	3
struck him from	3
you with the	3
and plunged into	3
but they all	3
to dogs and	3
the same age	3
company was led	3
killed in battle	3
i can hardly	3
more than a	3
when i think	3
look after the	3
is a hard	3
no heed to	3
for you at	3
i was very	3
from the island	3
and stay where	3
behind him to	3
of fine gold	3
said to hector	3
hands of your	3
been the first	3
his two thighs	3
the chest with	3
and each of	3
everything you have	3
the open space	3
into his own	3
me all about	3
and we shall	3
let us obey	3
then he gave	3
another in their	3
are still alive	3
when the suitors	3
find your way	3
know how to	3
let those of	3
man can do	3
my own tent	3
back on to	3
and missed him	3
up to one	3
of heaven in	3
